FID	IID	T10	T11	T12
749	750	0.13836874646350703	0.6574728358889206	0.03196566223607383
729	730	0.24913662948473947	0.4715653851954288	0.023452194720036488
746	747	0.2906396826035245	0.517445521745511	0.0392002285117069
730	731	0.19413818923953113	0.6085350102697225	0.02059778875739056
984	985	0.2139742065998595	0.6481820200439106	0.01970074488693155
745	746	0.14230740907717923	0.5012324645318795	0.03761176956684728
744	745	0.32064245808534975	0.43793817479982355	-0.0030145958990492197
795	796	0.2797341665825505	0.34249336911027	0.005776387894873604
750	751	0.18826050853389936	0.5668535496743089	0.03757294198323688
801	802	0.061079995546041335	0.8612279750409809	0.014978915446050478
794	795	0.2659649373225705	0.5557042776376678	0.0009881384092350282
799	800	0.3284648165310858	0.2741927900335947	-0.0013306043510043757
796	797	0.30058730843647385	0.4585528062120659	-0.003153456370053806
814	815	0.26855987505662093	0.20205120730608683	-0.004431121707761568
822	823	0.28586350397006627	0.45117983900472114	0.0556132159016943
797	798	0.05089536445805936	0.8346555307328063	0.014133311529949191
800	801	0.07021829541072208	0.6939134926729114	0.017276177206045365
840	841	0.42951764221818944	0.3837997533915772	0.0811335553526608
798	799	0.4232290761000942	0.47184008986580944	0.0074145131788214275
821	822	0.3377007839326478	0.479336533609984	0.0347526442605707
